,train_id,route,arrival_time,passenger_id,date
14745,t07,E,09:12,p751680,2022-11-23
14746,t07,E,09:12,p739158,2022-11-23
14747,t07,E,09:12,p366023,2022-11-23
14748,t07,E,09:12,p318468,2022-11-23
14749,t07,E,09:12,p589113,2022-11-23
14750,t07,E,09:12,p643238,2022-11-23
14751,t07,E,09:12,p302439,2022-11-23
14752,t07,E,09:12,p768130,2022-11-23
14753,t07,E,09:12,p897040,2022-11-23
14754,t07,E,09:12,p285685,2022-11-23
14755,t07,E,09:12,p740931,2022-11-23
14756,t07,E,09:12,p872885,2022-11-23
14757,t07,E,09:12,p448280,2022-11-23
14758,t07,E,09:12,p157137,2022-11-23
14759,t07,E,09:12,p271222,2022-11-23
14760,t07,E,09:12,p529780,2022-11-23
14761,t07,E,09:12,p743717,2022-11-23
14762,t07,E,09:12,p226761,2022-11-23
14763,t07,E,09:12,p991426,2022-11-23
14764,t07,E,09:12,p522563,2022-11-23
14765,t07,E,09:12,p933203,2022-11-23
14766,t07,E,09:12,p803731,2022-11-23
14767,t07,E,09:12,p403737,2022-11-23
14768,t07,E,09:12,p795934,2022-11-23
14769,t07,E,09:12,p864631,2022-11-23
14770,t07,E,09:12,p116802,2022-11-23
14771,t07,E,09:12,p443964,2022-11-23
14772,t07,E,09:12,p847099,2022-11-23
14773,t07,E,09:12,p323922,2022-11-23
14774,t07,E,09:12,p571338,2022-11-23
14775,t07,E,09:12,p184420,2022-11-23
14776,t07,E,09:12,p642639,2022-11-23
14777,t07,E,09:12,p554835,2022-11-23
14778,t07,E,09:12,p199567,2022-11-23
14779,t07,E,09:12,p270077,2022-11-23
14780,t07,E,09:12,p664721,2022-11-23
14781,t07,E,09:12,p417302,2022-11-23
14782,t07,E,09:12,p188215,2022-11-23
14783,t07,E,09:12,p462474,2022-11-23
14784,t07,E,09:12,p442639,2022-11-23
14785,t07,E,09:12,p271858,2022-11-23
14786,t07,E,09:12,p145566,2022-11-23
14787,t07,E,09:12,p811082,2022-11-23
14788,t07,E,09:12,p466469,2022-11-23
14789,t07,E,09:12,p200172,2022-11-23
14790,t07,E,09:12,p175768,2022-11-23
14791,t07,E,09:12,p823686,2022-11-23
14792,t07,E,09:12,p404945,2022-11-23
14793,t07,E,09:12,p614676,2022-11-23
14794,t07,E,09:12,p832714,2022-11-23
14795,t07,E,09:12,p105504,2022-11-23
14796,t07,E,09:12,p300504,2022-11-23
14797,t07,E,09:12,p342099,2022-11-23
14798,t07,E,09:12,p316161,2022-11-23
14799,t07,E,09:12,p480890,2022-11-23
14800,t07,E,09:12,p897613,2022-11-23
14801,t07,E,09:12,p165807,2022-11-23
14802,t07,E,09:12,p811303,2022-11-23
14803,t07,E,09:12,p117737,2022-11-23
14804,t07,E,09:12,p354270,2022-11-23
14805,t07,E,09:12,p120385,2022-11-23
14806,t07,E,09:12,p828882,2022-11-23
14807,t07,E,09:12,p587759,2022-11-23
14808,t07,E,09:12,p936114,2022-11-23
14809,t07,E,09:12,p441059,2022-11-23
14810,t07,E,09:12,p416969,2022-11-23
14811,t07,E,09:12,p903079,2022-11-23
14812,t07,E,09:12,p726884,2022-11-23
14813,t07,E,09:12,p190487,2022-11-23
14814,t07,E,09:12,p233007,2022-11-23
14815,t07,E,09:12,p492088,2022-11-23
14816,t07,E,09:12,p468063,2022-11-23
14817,t07,E,09:12,p968542,2022-11-23
14818,t07,E,09:12,p518693,2022-11-23
14819,t07,E,09:12,p820500,2022-11-23
14820,t07,E,09:12,p790682,2022-11-23
14821,t07,E,09:12,p385315,2022-11-23
14822,t07,E,09:12,p336561,2022-11-23
14823,t07,E,09:12,p893850,2022-11-23
14824,t07,E,09:12,p170681,2022-11-23
14825,t07,E,09:12,p764454,2022-11-23
14826,t07,E,09:12,p433963,2022-11-23
14827,t07,E,09:12,p450906,2022-11-23
14828,t07,E,09:12,p436200,2022-11-23
14829,t07,E,09:12,p755462,2022-11-23
14830,t07,E,09:12,p775028,2022-11-23
14831,t07,E,09:12,p887901,2022-11-23
14832,t07,E,09:12,p951043,2022-11-23
14833,t07,E,09:12,p273942,2022-11-23
14834,t07,E,09:12,p354089,2022-11-23
14835,t07,E,09:12,p442824,2022-11-23
14836,t07,E,09:12,p321674,2022-11-23
14837,t07,E,09:12,p585618,2022-11-23
14838,t07,E,09:12,p664373,2022-11-23
14839,t07,E,09:12,p730826,2022-11-23
14840,t07,E,09:12,p754590,2022-11-23
14841,t07,E,09:12,p943945,2022-11-23
14842,t07,E,09:12,p136400,2022-11-23
14843,t07,E,09:12,p894054,2022-11-23
14844,t07,E,09:12,p176889,2022-11-23
14845,t02,E,11:01,p917677,2022-11-23
14846,t02,E,11:01,p448881,2022-11-23
14847,t02,E,11:01,p106166,2022-11-23
14848,t02,E,11:01,p256534,2022-11-23
14849,t02,E,11:01,p956364,2022-11-23
14850,t02,E,11:01,p889186,2022-11-23
14851,t02,E,11:01,p696605,2022-11-23
14852,t02,E,11:01,p574629,2022-11-23
14853,t02,E,11:01,p546670,2022-11-23
14854,t02,E,11:01,p521226,2022-11-23
14855,t02,E,11:01,p799921,2022-11-23
14856,t02,E,11:01,p110794,2022-11-23
14857,t02,E,11:01,p824375,2022-11-23
14858,t02,E,11:01,p935379,2022-11-23
14859,t02,E,11:01,p502638,2022-11-23
14860,t02,E,11:01,p652728,2022-11-23
14861,t02,E,11:01,p293795,2022-11-23
14862,t02,E,11:01,p250968,2022-11-23
14863,t02,E,11:01,p887263,2022-11-23
14864,t02,E,11:01,p632528,2022-11-23
14865,t02,E,11:01,p179888,2022-11-23
14866,t02,E,11:01,p740633,2022-11-23
14867,t02,E,11:01,p401527,2022-11-23
14868,t02,E,11:01,p811444,2022-11-23
14869,t02,E,11:01,p637692,2022-11-23
14870,t02,E,11:01,p752314,2022-11-23
14871,t02,E,11:01,p716495,2022-11-23
14872,t02,E,11:01,p341879,2022-11-23
14873,t02,E,11:01,p291770,2022-11-23
14874,t02,E,11:01,p239721,2022-11-23
14875,t02,E,11:01,p586423,2022-11-23
14876,t02,E,11:01,p964273,2022-11-23
14877,t02,E,11:01,p744740,2022-11-23
14878,t02,E,11:01,p111984,2022-11-23
14879,t02,E,11:01,p417756,2022-11-23
14880,t02,E,11:01,p401159,2022-11-23
14881,t02,E,11:01,p559764,2022-11-23
14882,t02,E,11:01,p453418,2022-11-23
14883,t02,E,11:01,p253031,2022-11-23
14884,t02,E,11:01,p910110,2022-11-23
14885,t02,E,11:01,p983223,2022-11-23
14886,t02,E,11:01,p175046,2022-11-23
14887,t02,E,11:01,p974627,2022-11-23
14888,t02,E,11:01,p179674,2022-11-23
14889,t02,E,11:01,p219761,2022-11-23
14890,t02,E,11:01,p376775,2022-11-23
14891,t02,E,11:01,p778812,2022-11-23
14892,t02,E,11:01,p990888,2022-11-23
14893,t02,E,11:01,p784954,2022-11-23
14894,t02,E,11:01,p487195,2022-11-23
14895,t02,E,11:01,p423126,2022-11-23
14896,t02,E,11:01,p277844,2022-11-23
14897,t02,E,11:01,p775153,2022-11-23
14898,t02,E,11:01,p846319,2022-11-23
14899,t02,E,11:01,p735601,2022-11-23
14900,t02,E,11:01,p545822,2022-11-23
14901,t02,E,11:01,p461595,2022-11-23
14902,t07,E,12:49,p638159,2022-11-23
14903,t07,E,12:49,p677590,2022-11-23
14904,t07,E,12:49,p587913,2022-11-23
14905,t07,E,12:49,p164912,2022-11-23
14906,t07,E,12:49,p298694,2022-11-23
14907,t07,E,12:49,p204728,2022-11-23
14908,t07,E,12:49,p803877,2022-11-23
14909,t07,E,12:49,p338664,2022-11-23
14910,t07,E,12:49,p735369,2022-11-23
14911,t07,E,12:49,p137500,2022-11-23
14912,t07,E,12:49,p180418,2022-11-23
14913,t07,E,12:49,p707232,2022-11-23
14914,t07,E,12:49,p992474,2022-11-23
14915,t07,E,12:49,p922287,2022-11-23
14916,t07,E,12:49,p610678,2022-11-23
14917,t07,E,12:49,p633363,2022-11-23
14918,t07,E,12:49,p763878,2022-11-23
14919,t07,E,12:49,p555116,2022-11-23
14920,t07,E,12:49,p397117,2022-11-23
14921,t07,E,12:49,p501408,2022-11-23
14922,t07,E,12:49,p657522,2022-11-23
14923,t07,E,12:49,p222805,2022-11-23
14924,t07,E,12:49,p875651,2022-11-23
14925,t07,E,12:49,p654004,2022-11-23
14926,t07,E,12:49,p109692,2022-11-23
14927,t07,E,12:49,p657008,2022-11-23
14928,t07,E,12:49,p311800,2022-11-23
14929,t07,E,12:49,p505636,2022-11-23
14930,t07,E,12:49,p679894,2022-11-23
14931,t07,E,12:49,p960411,2022-11-23
14932,t07,E,12:49,p758513,2022-11-23
14933,t07,E,12:49,p186564,2022-11-23
14934,t07,E,12:49,p922116,2022-11-23
14935,t07,E,12:49,p238279,2022-11-23
14936,t07,E,12:49,p886113,2022-11-23
14937,t07,E,12:49,p234576,2022-11-23
14938,t07,E,12:49,p149261,2022-11-23
14939,t07,E,12:49,p318888,2022-11-23
14940,t07,E,12:49,p700649,2022-11-23
14941,t07,E,12:49,p914341,2022-11-23
14942,t07,E,12:49,p166921,2022-11-23
14943,t07,E,12:49,p983112,2022-11-23
14944,t07,E,12:49,p767045,2022-11-23
14945,t07,E,12:49,p138473,2022-11-23
14946,t07,E,12:49,p730969,2022-11-23
14947,t07,E,12:49,p357374,2022-11-23
14948,t07,E,12:49,p324604,2022-11-23
14949,t07,E,12:49,p448081,2022-11-23
14950,t07,E,12:49,p642721,2022-11-23
14951,t07,E,12:49,p121289,2022-11-23
14952,t07,E,12:49,p999671,2022-11-23
14953,t07,E,12:49,p294416,2022-11-23
14954,t07,E,12:49,p726878,2022-11-23
14955,t07,E,12:49,p962976,2022-11-23
14956,t07,E,12:49,p987353,2022-11-23
14957,t07,E,12:49,p518852,2022-11-23
14958,t07,E,12:49,p736111,2022-11-23
14959,t07,E,12:49,p861818,2022-11-23
14960,t07,E,12:49,p361457,2022-11-23
14961,t07,E,12:49,p646888,2022-11-23
14962,t07,E,12:49,p341547,2022-11-23
14963,t07,E,12:49,p502386,2022-11-23
14964,t07,E,12:49,p973205,2022-11-23
14965,t07,E,12:49,p190009,2022-11-23
14966,t07,E,12:49,p359136,2022-11-23
14967,t07,E,12:49,p933008,2022-11-23
14968,t07,E,12:49,p178769,2022-11-23
14969,t07,E,12:49,p135526,2022-11-23
14970,t07,E,12:49,p717645,2022-11-23
14971,t07,E,12:49,p906610,2022-11-23
14972,t07,E,12:49,p100407,2022-11-23
14973,t07,E,12:49,p760955,2022-11-23
14974,t07,E,12:49,p364998,2022-11-23
14975,t07,E,12:49,p432726,2022-11-23
14976,t07,E,12:49,p327164,2022-11-23
14977,t07,E,12:49,p626531,2022-11-23
14978,t07,E,12:49,p755306,2022-11-23
14979,t07,E,12:49,p273283,2022-11-23
14980,t07,E,12:49,p507286,2022-11-23
14981,t07,E,12:49,p727503,2022-11-23
14982,t07,E,12:49,p522691,2022-11-23
14983,t07,E,12:49,p577617,2022-11-23
14984,t07,E,12:49,p668128,2022-11-23
14985,t07,E,12:49,p562239,2022-11-23
14986,t07,E,12:49,p220090,2022-11-23
14987,t07,E,12:49,p989147,2022-11-23
14988,t07,E,12:49,p886341,2022-11-23
14989,t07,E,12:49,p433747,2022-11-23
14990,t07,E,12:49,p394242,2022-11-23
14991,t02,E,14:38,p509960,2022-11-23
14992,t02,E,14:38,p771048,2022-11-23
14993,t02,E,14:38,p302814,2022-11-23
14994,t02,E,14:38,p465399,2022-11-23
14995,t02,E,14:38,p898605,2022-11-23
14996,t02,E,14:38,p179843,2022-11-23
14997,t02,E,14:38,p244612,2022-11-23
14998,t02,E,14:38,p499322,2022-11-23
14999,t02,E,14:38,p513702,2022-11-23
15000,t02,E,14:38,p517260,2022-11-23
15001,t02,E,14:38,p598583,2022-11-23
15002,t02,E,14:38,p258112,2022-11-23
15003,t02,E,14:38,p366890,2022-11-23
15004,t02,E,14:38,p778206,2022-11-23
15005,t02,E,14:38,p517796,2022-11-23
15006,t02,E,14:38,p381284,2022-11-23
15007,t02,E,14:38,p343999,2022-11-23
15008,t02,E,14:38,p751291,2022-11-23
15009,t02,E,14:38,p526022,2022-11-23
15010,t02,E,14:38,p545593,2022-11-23
15011,t02,E,14:38,p108573,2022-11-23
15012,t02,E,14:38,p916593,2022-11-23
15013,t02,E,14:38,p624702,2022-11-23
15014,t02,E,14:38,p903751,2022-11-23
15015,t02,E,14:38,p897193,2022-11-23
15016,t02,E,14:38,p715478,2022-11-23
15017,t02,E,14:38,p973643,2022-11-23
15018,t02,E,14:38,p782722,2022-11-23
15019,t02,E,14:38,p620046,2022-11-23
15020,t02,E,14:38,p185113,2022-11-23
15021,t02,E,14:38,p251143,2022-11-23
15022,t02,E,14:38,p455054,2022-11-23
15023,t02,E,14:38,p231255,2022-11-23
15024,t02,E,14:38,p122130,2022-11-23
15025,t02,E,14:38,p865429,2022-11-23
15026,t02,E,14:38,p221681,2022-11-23
15027,t02,E,14:38,p881304,2022-11-23
15028,t02,E,14:38,p926901,2022-11-23
15029,t02,E,14:38,p164781,2022-11-23
15030,t02,E,14:38,p448053,2022-11-23
15031,t02,E,14:38,p891517,2022-11-23
15032,t02,E,14:38,p908285,2022-11-23
15033,t02,E,14:38,p349808,2022-11-23
15034,t02,E,14:38,p341943,2022-11-23
15035,t02,E,14:38,p803608,2022-11-23
15036,t02,E,14:38,p957768,2022-11-23
15037,t02,E,14:38,p286479,2022-11-23
15038,t02,E,14:38,p990249,2022-11-23
15039,t02,E,14:38,p459010,2022-11-23
15040,t02,E,14:38,p171685,2022-11-23
15041,t02,E,14:38,p970391,2022-11-23
15042,t02,E,14:38,p625226,2022-11-23
15043,t02,E,14:38,p610913,2022-11-23
15044,t02,E,14:38,p952859,2022-11-23
15045,t02,E,14:38,p670538,2022-11-23
15046,t02,E,14:38,p484777,2022-11-23
15047,t02,E,14:38,p379691,2022-11-23
15048,t02,E,14:38,p674286,2022-11-23
15049,t02,E,14:38,p936355,2022-11-23
15050,t02,E,14:38,p971166,2022-11-23
15051,t02,E,14:38,p714447,2022-11-23
15052,t07,E,16:27,p294394,2022-11-23
15053,t07,E,16:27,p539979,2022-11-23
15054,t07,E,16:27,p444435,2022-11-23
15055,t07,E,16:27,p409616,2022-11-23
15056,t07,E,16:27,p998760,2022-11-23
15057,t07,E,16:27,p378213,2022-11-23
15058,t07,E,16:27,p258081,2022-11-23
15059,t07,E,16:27,p433021,2022-11-23
15060,t07,E,16:27,p858374,2022-11-23
15061,t07,E,16:27,p730885,2022-11-23
15062,t07,E,16:27,p624787,2022-11-23
15063,t07,E,16:27,p206810,2022-11-23
15064,t07,E,16:27,p290371,2022-11-23
15065,t07,E,16:27,p956693,2022-11-23
15066,t07,E,16:27,p976874,2022-11-23
15067,t07,E,16:27,p607177,2022-11-23
15068,t07,E,16:27,p340777,2022-11-23
15069,t07,E,16:27,p229966,2022-11-23
15070,t07,E,16:27,p853523,2022-11-23
15071,t07,E,16:27,p163248,2022-11-23
15072,t07,E,16:27,p719479,2022-11-23
15073,t07,E,16:27,p300616,2022-11-23
15074,t07,E,16:27,p926253,2022-11-23
15075,t07,E,16:27,p834115,2022-11-23
15076,t07,E,16:27,p539447,2022-11-23
15077,t07,E,16:27,p539640,2022-11-23
15078,t07,E,16:27,p243351,2022-11-23
15079,t07,E,16:27,p919790,2022-11-23
15080,t07,E,16:27,p809635,2022-11-23
15081,t07,E,16:27,p814669,2022-11-23
15082,t07,E,16:27,p577766,2022-11-23
15083,t07,E,16:27,p906411,2022-11-23
15084,t07,E,16:27,p760513,2022-11-23
15085,t07,E,16:27,p904869,2022-11-23
15086,t07,E,16:27,p999353,2022-11-23
15087,t07,E,16:27,p280118,2022-11-23
15088,t07,E,16:27,p465032,2022-11-23
15089,t07,E,16:27,p155412,2022-11-23
15090,t07,E,16:27,p940909,2022-11-23
15091,t07,E,16:27,p465328,2022-11-23
15092,t07,E,16:27,p750160,2022-11-23
15093,t07,E,16:27,p236911,2022-11-23
15094,t07,E,16:27,p838880,2022-11-23
15095,t07,E,16:27,p901352,2022-11-23
15096,t07,E,16:27,p407893,2022-11-23
15097,t07,E,16:27,p426025,2022-11-23
15098,t07,E,16:27,p589231,2022-11-23
15099,t07,E,16:27,p994805,2022-11-23
15100,t07,E,16:27,p455655,2022-11-23
15101,t07,E,16:27,p662719,2022-11-23
15102,t07,E,16:27,p358100,2022-11-23
15103,t07,E,16:27,p112737,2022-11-23
15104,t07,E,16:27,p123710,2022-11-23
15105,t07,E,16:27,p316930,2022-11-23
15106,t07,E,16:27,p147569,2022-11-23
15107,t07,E,16:27,p208900,2022-11-23
15108,t07,E,16:27,p900797,2022-11-23
15109,t07,E,16:27,p388392,2022-11-23
15110,t07,E,16:27,p794769,2022-11-23
15111,t07,E,16:27,p360124,2022-11-23
15112,t07,E,16:27,p766747,2022-11-23
15113,t07,E,16:27,p642296,2022-11-23
15114,t07,E,16:27,p731870,2022-11-23
15115,t07,E,16:27,p809727,2022-11-23
15116,t07,E,16:27,p492715,2022-11-23
15117,t07,E,16:27,p135243,2022-11-23
15118,t07,E,16:27,p807725,2022-11-23
15119,t07,E,16:27,p179523,2022-11-23
15120,t07,E,16:27,p957654,2022-11-23
15121,t07,E,16:27,p527510,2022-11-23
15122,t07,E,16:27,p658945,2022-11-23
15123,t07,E,16:27,p765861,2022-11-23
15124,t07,E,16:27,p728844,2022-11-23
15125,t07,E,16:27,p142308,2022-11-23
15126,t07,E,16:27,p324711,2022-11-23
15127,t07,E,16:27,p696894,2022-11-23
15128,t07,E,16:27,p588821,2022-11-23
15129,t07,E,16:27,p633170,2022-11-23
15130,t07,E,16:27,p560948,2022-11-23
15131,t07,E,16:27,p259960,2022-11-23
15132,t07,E,16:27,p164844,2022-11-23
15133,t07,E,16:27,p166259,2022-11-23
15134,t07,E,16:27,p766641,2022-11-23
15135,t07,E,16:27,p604724,2022-11-23
15136,t07,E,16:27,p259729,2022-11-23
15137,t07,E,16:27,p468010,2022-11-23
15138,t07,E,16:27,p228979,2022-11-23
15139,t07,E,16:27,p300037,2022-11-23
15140,t07,E,16:27,p828479,2022-11-23
15141,t07,E,16:27,p390108,2022-11-23
15142,t07,E,16:27,p377467,2022-11-23
15143,t07,E,16:27,p223878,2022-11-23
15144,t07,E,16:27,p685393,2022-11-23
15145,t07,E,16:27,p695252,2022-11-23
15146,t07,E,16:27,p475129,2022-11-23
15147,t07,E,16:27,p746846,2022-11-23
15148,t07,E,16:27,p859972,2022-11-23
15149,t07,E,16:27,p717814,2022-11-23
15150,t07,E,16:27,p412984,2022-11-23
15151,t07,E,16:27,p361013,2022-11-23
15152,t07,E,16:27,p832039,2022-11-23
15153,t07,E,16:27,p428294,2022-11-23
15154,t07,E,16:27,p896644,2022-11-23
15155,t07,E,16:27,p871046,2022-11-23
15156,t07,E,16:27,p255845,2022-11-23
15157,t07,E,16:27,p165058,2022-11-23
15158,t07,E,16:27,p278536,2022-11-23
15159,t02,E,18:16,p614569,2022-11-23
15160,t02,E,18:16,p275062,2022-11-23
15161,t02,E,18:16,p526768,2022-11-23
15162,t02,E,18:16,p302969,2022-11-23
15163,t02,E,18:16,p654270,2022-11-23
15164,t02,E,18:16,p969870,2022-11-23
15165,t02,E,18:16,p871005,2022-11-23
15166,t02,E,18:16,p974530,2022-11-23
15167,t02,E,18:16,p527329,2022-11-23
15168,t02,E,18:16,p398987,2022-11-23
15169,t02,E,18:16,p466871,2022-11-23
15170,t02,E,18:16,p223273,2022-11-23
15171,t02,E,18:16,p115163,2022-11-23
15172,t02,E,18:16,p858725,2022-11-23
15173,t02,E,18:16,p743644,2022-11-23
15174,t02,E,18:16,p804611,2022-11-23
15175,t02,E,18:16,p970681,2022-11-23
15176,t02,E,18:16,p769466,2022-11-23
15177,t02,E,18:16,p451858,2022-11-23
15178,t02,E,18:16,p230922,2022-11-23
15179,t02,E,18:16,p243800,2022-11-23
15180,t02,E,18:16,p634378,2022-11-23
15181,t02,E,18:16,p857177,2022-11-23
15182,t02,E,18:16,p744588,2022-11-23
15183,t02,E,18:16,p892757,2022-11-23
15184,t02,E,18:16,p312975,2022-11-23
15185,t02,E,18:16,p706562,2022-11-23
15186,t02,E,18:16,p742973,2022-11-23
15187,t02,E,18:16,p243469,2022-11-23
15188,t02,E,18:16,p925120,2022-11-23
15189,t02,E,18:16,p203623,2022-11-23
15190,t02,E,18:16,p434358,2022-11-23
15191,t02,E,18:16,p847753,2022-11-23
15192,t02,E,18:16,p312874,2022-11-23
15193,t02,E,18:16,p532778,2022-11-23
15194,t02,E,18:16,p946262,2022-11-23
15195,t02,E,18:16,p328884,2022-11-23
15196,t02,E,18:16,p376096,2022-11-23
15197,t02,E,18:16,p228777,2022-11-23
15198,t02,E,18:16,p583690,2022-11-23
15199,t02,E,18:16,p606473,2022-11-23
15200,t02,E,18:16,p644103,2022-11-23
15201,t02,E,18:16,p235532,2022-11-23
15202,t02,E,18:16,p761672,2022-11-23
15203,t02,E,18:16,p724872,2022-11-23
15204,t02,E,18:16,p706128,2022-11-23
15205,t02,E,18:16,p169821,2022-11-23
15206,t02,E,18:16,p615772,2022-11-23
15207,t02,E,18:16,p933650,2022-11-23
15208,t02,E,18:16,p671358,2022-11-23
15209,t02,E,18:16,p836160,2022-11-23
15210,t02,E,18:16,p157400,2022-11-23
15211,t02,E,18:16,p528664,2022-11-23
15212,t02,E,18:16,p403924,2022-11-23
15213,t02,E,18:16,p528304,2022-11-23
15214,t02,E,18:16,p814975,2022-11-23
15215,t02,E,18:16,p362595,2022-11-23
15216,t02,E,18:16,p659467,2022-11-23
15217,t02,E,18:16,p286309,2022-11-23
15218,t02,E,18:16,p434471,2022-11-23
15219,t02,E,18:16,p280965,2022-11-23
15220,t02,E,18:16,p415756,2022-11-23
15221,t02,E,18:16,p813261,2022-11-23
15222,t02,E,18:16,p349285,2022-11-23
15223,t02,E,18:16,p585497,2022-11-23
15224,t02,E,18:16,p391970,2022-11-23
15225,t02,E,18:16,p907566,2022-11-23
15226,t02,E,18:16,p797001,2022-11-23
15227,t02,E,18:16,p223322,2022-11-23
15228,t02,E,18:16,p666454,2022-11-23
15229,t02,E,18:16,p637070,2022-11-23
15230,t02,E,18:16,p537591,2022-11-23
15231,t02,E,18:16,p633218,2022-11-23
15232,t02,E,18:16,p830650,2022-11-23
15233,t02,E,18:16,p313268,2022-11-23
15234,t02,E,18:16,p879155,2022-11-23
15235,t02,E,18:16,p340583,2022-11-23
15236,t02,E,18:16,p404714,2022-11-23
15237,t02,E,18:16,p901584,2022-11-23
15238,t02,E,18:16,p386486,2022-11-23
15239,t02,E,18:16,p873163,2022-11-23
15240,t02,E,18:16,p507415,2022-11-23
15241,t02,E,18:16,p551572,2022-11-23
15242,t02,E,18:16,p899657,2022-11-23
15243,t02,E,18:16,p913552,2022-11-23
15244,t02,E,18:16,p359690,2022-11-23
15245,t02,E,18:16,p964923,2022-11-23
15246,t02,E,18:16,p182672,2022-11-23
15247,t02,E,18:16,p372786,2022-11-23
15248,t02,E,18:16,p102253,2022-11-23
15249,t02,E,18:16,p239238,2022-11-23
15250,t02,E,18:16,p470448,2022-11-23
15251,t02,E,18:16,p484296,2022-11-23
15252,t02,E,18:16,p213232,2022-11-23
15253,t02,E,18:16,p545892,2022-11-23
15254,t02,E,18:16,p311941,2022-11-23
15255,t02,E,18:16,p661079,2022-11-23
15256,t02,E,18:16,p959538,2022-11-23
15257,t02,E,18:16,p392977,2022-11-23
15258,t02,E,18:16,p630455,2022-11-23
15259,t02,E,18:16,p372880,2022-11-23
15260,t02,E,18:16,p351596,2022-11-23
15261,t02,E,18:16,p313905,2022-11-23
15262,t02,E,18:16,p251303,2022-11-23
15263,t02,E,18:16,p696738,2022-11-23
15264,t02,E,18:16,p438903,2022-11-23
15265,t02,E,18:16,p846721,2022-11-23
15266,t02,E,18:16,p863986,2022-11-23
15267,t02,E,18:16,p767617,2022-11-23
15268,t02,E,18:16,p974966,2022-11-23
15269,t02,E,18:16,p740810,2022-11-23
15270,t02,E,18:16,p881730,2022-11-23
15271,t02,E,18:16,p937455,2022-11-23
15272,t02,E,18:16,p701754,2022-11-23
15273,t02,E,18:16,p451005,2022-11-23
15274,t02,E,18:16,p542953,2022-11-23
15275,t02,E,18:16,p316844,2022-11-23
15276,t02,E,18:16,p287922,2022-11-23
15277,t02,E,18:16,p577106,2022-11-23
15278,t02,E,18:16,p451204,2022-11-23
15279,t02,E,18:16,p340084,2022-11-23
15280,t02,E,18:16,p417414,2022-11-23
15281,t02,E,18:16,p644804,2022-11-23
15282,t02,E,18:16,p833186,2022-11-23
15283,t02,E,18:16,p656335,2022-11-23
15284,t02,E,18:16,p489112,2022-11-23
15285,t02,E,18:16,p192230,2022-11-23
15286,t02,E,18:16,p677646,2022-11-23
15287,t02,E,18:16,p398966,2022-11-23
15288,t02,E,18:16,p130223,2022-11-23
15289,t02,E,18:16,p636722,2022-11-23
15290,t02,E,18:16,p325107,2022-11-23
15291,t02,E,18:16,p448452,2022-11-23
15292,t02,E,18:16,p626788,2022-11-23
15293,t02,E,18:16,p335023,2022-11-23
15294,t02,E,18:16,p978758,2022-11-23
15295,t02,E,18:16,p881863,2022-11-23
15296,t02,E,18:16,p749757,2022-11-23
15297,t02,E,18:16,p697287,2022-11-23
15298,t02,E,18:16,p253490,2022-11-23
15299,t02,E,18:16,p215700,2022-11-23
15300,t02,E,18:16,p152027,2022-11-23
15301,t02,E,18:16,p297763,2022-11-23
15302,t02,E,18:16,p517777,2022-11-23
15303,t02,E,18:16,p201581,2022-11-23
15304,t02,E,18:16,p761489,2022-11-23
15305,t02,E,18:16,p699614,2022-11-23
15306,t02,E,18:16,p289065,2022-11-23
15307,t02,E,18:16,p757845,2022-11-23
15308,t02,E,18:16,p873509,2022-11-23
15309,t02,E,18:16,p898580,2022-11-23
15310,t02,E,18:16,p769114,2022-11-23
15311,t02,E,18:16,p796425,2022-11-23
15312,t02,E,18:16,p321302,2022-11-23
15313,t02,E,18:16,p993062,2022-11-23
15314,t02,E,18:16,p350328,2022-11-23
15315,t02,E,18:16,p737968,2022-11-23
15316,t02,E,18:16,p274771,2022-11-23
15317,t02,E,18:16,p126411,2022-11-23
15318,t02,E,18:16,p538758,2022-11-23
15319,t02,E,18:16,p212166,2022-11-23
15320,t02,E,18:16,p584542,2022-11-23
15321,t02,E,18:16,p387350,2022-11-23
15322,t02,E,18:16,p877380,2022-11-23
15323,t02,E,18:16,p865041,2022-11-23
15324,t02,E,18:16,p632513,2022-11-23
15325,t02,E,18:16,p630999,2022-11-23
15326,t02,E,18:16,p851279,2022-11-23
15327,t02,E,18:16,p741585,2022-11-23
15328,t02,E,18:16,p144240,2022-11-23
15329,t02,E,18:16,p171820,2022-11-23
15330,t02,E,18:16,p350704,2022-11-23
15331,t02,E,18:16,p375879,2022-11-23
15332,t02,E,18:16,p967080,2022-11-23
15333,t02,E,18:16,p824079,2022-11-23
15334,t02,E,18:16,p439970,2022-11-23
15335,t02,E,18:16,p662908,2022-11-23
15336,t02,E,18:16,p754299,2022-11-23
15337,t02,E,18:16,p553892,2022-11-23
15338,t02,E,18:16,p415009,2022-11-23
15339,t02,E,18:16,p808776,2022-11-23
15340,t02,E,18:16,p785610,2022-11-23
15341,t02,E,18:16,p605687,2022-11-23
15342,t02,E,18:16,p446453,2022-11-23
15343,t02,E,18:16,p250716,2022-11-23
15344,t02,E,18:16,p202233,2022-11-23
15345,t02,E,18:16,p835573,2022-11-23
15346,t02,E,18:16,p235030,2022-11-23
15347,t02,E,18:16,p487679,2022-11-23
15348,t02,E,18:16,p214050,2022-11-23
15349,t02,E,18:16,p309827,2022-11-23
15350,t02,E,18:16,p148113,2022-11-23
15351,t02,E,18:16,p774840,2022-11-23
